   142.054 D | Opening URL "https://login.microsoftonline.com/consumers/oauth2/v2.0/authorize?client_id=c36a9fb6-4f2a-41ff-90bd-ae7cc92031eb&code_challenge=Ie0JNmJUQT8X_K3L1CFdPhe3Vo4HOBc8z9ievLA5uo0&code_challenge_method=S256&prompt=select_account&redirect_uri=prismlauncher://oauth/microsoft&response_type=code&scope=XboxLive.SignIn XboxLive.offline_access&state=WTk-0VGz"
   142.947 D | [launcher.task.net.upload]: "{6035e4ff-0028-400c-b140-6c76769ad0d0}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   143.780 C | [launcher.task.net.upload]: "{6035e4ff-0028-400c-b140-6c76769ad0d0}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   143.780 C | [launcher.task.net.upload]: "{6035e4ff-0028-400c-b140-6c76769ad0d0}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   143.780 D | [launcher.task.net.upload]: "{6035e4ff-0028-400c-b140-6c76769ad0d0}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   148.947 D | [launcher.task.net.upload]: "{9854d9d6-f68c-4709-8c02-59df308846c0}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   151.011 C | [launcher.task.net.upload]: "{9854d9d6-f68c-4709-8c02-59df308846c0}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   151.011 C | [launcher.task.net.upload]: "{9854d9d6-f68c-4709-8c02-59df308846c0}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   151.011 D | [launcher.task.net.upload]: "{9854d9d6-f68c-4709-8c02-59df308846c0}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   154.258 D | Received message "{\"args\":{},\"command\":\"activate\"}" while still initializing. It will be ignored.
   154.282 D | Reloading news.
   154.284 D | Processing QUrl("prismlauncher://oauth/microsoft?code=M.C552_SN1.2.U.6887c801-6c81-1826-c5a7-342129ca6dd7&state=WTk-0VGz")
   155.098 D | AuthFlow: "Logging in as an Xbox user."
   155.098 D | First layer of XBox auth ... commencing.
   155.099 D | [launcher.task.net.upload]: "{a7791761-9402-4670-9309-05fefabed09a}" Running  "https://user.auth.xboxlive.com/user/authenticate"
   155.672 D | Finished loading RSS feed.
   155.686 D | Loaded news entry "[Pride Month 2025 #4/4] Week 4 Showcase"
   155.686 D | Loaded news entry "[Pride Month 2025 #3/4] Week 3 Showcase"
   155.686 D | Loaded news entry "[Pride Month 2025 #2/4] Week 2 Showcase"
   155.686 D | Loaded news entry "[Pride Month 2025 #1/4] Week 1 Showcase"
   155.686 D | Loaded news entry "[Pride Month 2025 #0/4] Happy Pride!"
   155.686 D | Loaded news entry "Prism Launcher Release 9.4, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 9.3, now available"
   155.686 D | Loaded news entry "[April Fools 2025] Announcing Prism Premium"
   155.686 D | Loaded news entry "Moving on from Twitter"
   155.686 D | Loaded news entry "Prism Launcher Release 9.2, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 9.1, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 9.0, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 8.4, now available"
   155.686 D | Loaded news entry "Microsoft authentication issues in some regions"
   155.686 D | Loaded news entry "Prism Launcher Release 8.3, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 8.2, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 8.1, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 8.0, now available"
   155.686 D | Loaded news entry "[MALWARE WARNING] RCE Vulnerability on some modded servers - Bleeding Pipe"
   155.686 D | Loaded news entry "Prism Launcher Release 7.2, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 7.1, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 7.0, now available"
   155.686 D | Loaded news entry "FTB Modpack Downloading Removal."
   155.686 D | Loaded news entry "[MALWARE WARNING] \"fractureiser\" malware in many popular Minecraft mods and modpacks"
   155.686 D | Loaded news entry "[SECURITY UPDATE] Prism Launcher Release 6.3, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 6.2, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 6.1, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 6.0, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 5.2, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 5.1, now available"
   155.686 D | Loaded news entry "Prism Launcher Release 5.0, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.4.2, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.4.1, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.4.0, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.3.2, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.3.1, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.3.0, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.2.2, now available (CurseForge Hotfix)"
   155.686 D | Loaded news entry "PolyMC Update 1.2.1, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.2.0, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.1.1, now available"
   155.686 D | Loaded news entry "PolyMC Update 1.1.0, now available"
   155.687 D | Loaded news entry "Moving on"
   155.687 D | Loaded news entry "Modrinth support and Mod downloading"
   155.687 D | Loaded news entry "New maintainers and step down."
   155.687 D | News loading succeeded.
   155.946 D | [launcher.task.net.upload]: "{ded3699b-aedf-42fa-a270-02994f293c4b}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   156.092 D | [launcher.task.net.upload]: "{a7791761-9402-4670-9309-05fefabed09a}" Request succeeded: "https://user.auth.xboxlive.com/user/authenticate"
   156.092 D | Parsing "UToken" :
   156.093 D | "UToken" is valid.
   156.093 D | AuthFlow: "Getting authorization to access Xbox services."
   156.093 D | Getting authorization token for  "http://xboxlive.com"
   156.093 D | [launcher.task.net.upload]: "{e5c5838f-7abf-4553-8d85-1b121dd2ab04}" Running  "https://xsts.auth.xboxlive.com/xsts/authorize"
   156.829 C | [launcher.task.net.upload]: "{ded3699b-aedf-42fa-a270-02994f293c4b}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   156.829 C | [launcher.task.net.upload]: "{ded3699b-aedf-42fa-a270-02994f293c4b}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   156.829 D | [launcher.task.net.upload]: "{ded3699b-aedf-42fa-a270-02994f293c4b}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   157.973 D | [launcher.task.net.upload]: "{e5c5838f-7abf-4553-8d85-1b121dd2ab04}" Request succeeded: "https://xsts.auth.xboxlive.com/xsts/authorize"
   157.973 D | Parsing "Xbox" :
   157.973 D | "Xbox" is valid.
   157.973 D | AuthFlow: "Getting authorization to access Mojang services."
   157.973 D | Getting authorization token for  "rp://api.minecraftservices.com/"
   157.974 D | [launcher.task.net.upload]: "{3ab6c708-9cb0-4efc-a723-208be288910a}" Running  "https://xsts.auth.xboxlive.com/xsts/authorize"
   158.299 D | [launcher.task.net.upload]: "{3ab6c708-9cb0-4efc-a723-208be288910a}" Request succeeded: "https://xsts.auth.xboxlive.com/xsts/authorize"
   158.300 D | Parsing "Mojang" :
   158.300 D | "Mojang" is valid.
   158.300 D | AuthFlow: "Accessing Mojang services."
   158.300 D | Getting Minecraft access token...
   158.301 D | [launcher.task.net.upload]: "{2d1a70ed-894e-468d-9721-63fd612b582c}" Running  "https://api.minecraftservices.com/launcher/login"
   160.581 D | [launcher.task.net.upload]: "{2d1a70ed-894e-468d-9721-63fd612b582c}" Request succeeded: "https://api.minecraftservices.com/launcher/login"
   160.581 D | Parsing Mojang response...
   160.581 D | Mojang response is valid.
   160.581 D | AuthFlow: "Fetching Xbox profile."
   160.581 D | Getting Xbox profile...
   161.946 D | [launcher.task.net.upload]: "{192a5348-c491-40a8-a594-102d9e53b410}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   163.318 D | Wizard result = 0
   170.654 W | beginResetModel called on VersionProxyModel(0x5555b26072f0) without calling endResetModel first
   170.654 W | beginResetModel called on VersionBasicModel(0x5555b260a680) without calling endResetModel first
   170.654 W | beginResetModel called on AllVersionProxyModel(0x5555b260a6a0) without calling endResetModel first
   170.655 W | endResetModel called on VersionProxyModel(0x5555b26072f0) without calling beginResetModel first
   170.655 W | endResetModel called on VersionBasicModel(0x5555b260a680) without calling beginResetModel first
   170.655 W | endResetModel called on AllVersionProxyModel(0x5555b260a6a0) without calling beginResetModel first
   170.660 W | The ftb app setings doesn't exist.
   170.666 W | beginResetModel called on VersionProxyModel(0x5555b2e7bc80) without calling endResetModel first
   170.666 W | beginResetModel called on VersionBasicModel(0x5555b2e7c3e0) without calling endResetModel first
   170.666 W | beginResetModel called on CheckComboModel(0x5555b2cc8c00) without calling endResetModel first
   170.667 W | endResetModel called on VersionProxyModel(0x5555b2e7bc80) without calling beginResetModel first
   170.667 W | endResetModel called on VersionBasicModel(0x5555b2e7c3e0) without calling beginResetModel first
   170.667 W | endResetModel called on CheckComboModel(0x5555b2cc8c00) without calling beginResetModel first
   170.669 W | beginResetModel called on VersionProxyModel(0x5555b250c710) without calling endResetModel first
   170.670 W | endResetModel called on VersionProxyModel(0x5555b250c710) without calling beginResetModel first
   178.432 W | beginResetModel called on VersionProxyModel(0x5555b217f8c0) without calling endResetModel first
   178.433 W | endResetModel called on VersionProxyModel(0x5555b217f8c0) without calling beginResetModel first
   183.885 D | "Latest" | Component list save performed now
   183.900 D | Discovering instances in "/home/chaos/.local/share/PrismLauncher/instances"
   183.901 D | Found instance ID "Latest"
   183.901 D | Will load group list now.
   183.901 D | Loaded instance  "Latest"  from  "/home/chaos/.local/share/PrismLauncher/instances/Latest"
   183.902 D | [launcher.instance.profile.resolve]: Loading components
   183.902 D | "Latest" | Component list save is scheduled
   183.902 D | [launcher.instance.profile.resolve]: "Latest" | Remote loading is being run for "net.minecraft"
   183.903 D | [launcher.instance.profile.resolve]: "Latest" | Remote loading is being run for "net.fabricmc.fabric-loader"
   183.903 D | [launcher.instance.profile]: "Latest" | Component list update/resolve task failed  Reason: "Some component metadata load tasks failed."
   183.914 D | Instance-type specific settings were loaded!
   183.925 D | Will save group list now.
   183.929 D | Group list saved.
   188.947 D | "Latest" | Component list save performed now
   213.947 D | [launcher.task.net.metacache.http]: Saving metacache with 14 entries
   413.998 D | [Theme] applying theme "Dark"
   544.005 D | [Theme] <> Initializing Icon Themes
   544.005 D | [Theme] Loaded Built-In Icon Theme "pe_colored"
   544.005 D | [Theme] Loaded Built-In Icon Theme "pe_light"
   544.005 D | [Theme] Loaded Built-In Icon Theme "pe_dark"
   544.005 D | [Theme] Loaded Built-In Icon Theme "pe_blue"
   544.005 D | [Theme] Loaded Built-In Icon Theme "breeze_light"
   544.005 D | [Theme] Loaded Built-In Icon Theme "breeze_dark"
   544.005 D | [Theme] Loaded Built-In Icon Theme "OSX"
   544.005 D | [Theme] Loaded Built-In Icon Theme "iOS"
   544.006 D | [Theme] Loaded Built-In Icon Theme "flat"
   544.006 D | [Theme] Loaded Built-In Icon Theme "flat_white"
   544.006 D | [Theme] Loaded Built-In Icon Theme "multimc"
   544.006 D | [Theme] Icon Theme Folder Path:  "/home/chaos/.local/share/PrismLauncher/iconthemes"
   544.006 D | [Theme] <> Icon themes initialized.
   544.006 D | [Theme] <> Initializing Widget Themes
   544.006 D | [Theme] Loading Built-in Theme: "system"
   544.006 D | [Theme] Loading Built-in Theme: "dark"
   544.006 D | [Theme] Loading Built-in Theme: "bright"
   544.006 D | [Theme] <> Initializing System Widget Themes
   544.006 D | [Theme] Loading System Theme: "Windows"
   544.006 D | [Theme] Loading System Theme: "Fusion"
   544.006 D | [Theme] Theme Folder Path:  "/home/chaos/.local/share/PrismLauncher/themes"
   544.006 D | [Theme] <> Widget themes initialized.
   544.006 D | [Theme] CatPacks Folder Path: "/home/chaos/.local/share/PrismLauncher/catpacks"
   547.918 D | AuthFlow: "Logging in with Microsoft account."
   547.919 D | AuthFlow: "Logging in with Microsoft account(device code)."
   547.920 D | [launcher.task.net.upload]: "{99333458-613f-4863-bea0-c5a93fa8e2b3}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/devicecode"
   549.070 D | Opening URL "https://login.microsoftonline.com/consumers/oauth2/v2.0/authorize?client_id=c36a9fb6-4f2a-41ff-90bd-ae7cc92031eb&code_challenge=kt2nk9wyoGHjQZ1GbD4FeSi2CdGBoRgJy0BcYXqvSeY&code_challenge_method=S256&prompt=select_account&redirect_uri=prismlauncher://oauth/microsoft&response_type=code&scope=XboxLive.SignIn XboxLive.offline_access&state=DeHeijj3"
   549.478 D | [launcher.task.net.upload]: "{99333458-613f-4863-bea0-c5a93fa8e2b3}" Request succeeded: "https://login.microsoftonline.com/consumers/oauth2/v2.0/devicecode"
   554.947 D | [launcher.task.net.upload]: "{f9242791-6392-4e48-9219-78dc5b891d8a}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   555.749 C | [launcher.task.net.upload]: "{f9242791-6392-4e48-9219-78dc5b891d8a}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   555.749 C | [launcher.task.net.upload]: "{f9242791-6392-4e48-9219-78dc5b891d8a}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   555.749 D | [launcher.task.net.upload]: "{f9242791-6392-4e48-9219-78dc5b891d8a}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   558.428 D | Processing QUrl("prismlauncher://oauth/microsoft?code=M.C552_BAY.2.U.4804729c-6ba8-3c7c-5043-96d1158dae95&state=DeHeijj3")
   559.242 D | AuthFlow: "Logging in as an Xbox user."
   559.242 D | First layer of XBox auth ... commencing.
   559.243 D | [launcher.task.net.upload]: "{c42b7c64-41e3-4b7a-baa5-a6940df2ca9f}" Running  "https://user.auth.xboxlive.com/user/authenticate"
   560.600 D | [launcher.task.net.upload]: "{c42b7c64-41e3-4b7a-baa5-a6940df2ca9f}" Request succeeded: "https://user.auth.xboxlive.com/user/authenticate"
   560.601 D | Parsing "UToken" :
   560.601 D | "UToken" is valid.
   560.601 D | AuthFlow: "Getting authorization to access Xbox services."
   560.601 D | Getting authorization token for  "http://xboxlive.com"
   560.601 D | [launcher.task.net.upload]: "{4389e22d-314e-4502-951f-71d8a3fb5bc3}" Running  "https://xsts.auth.xboxlive.com/xsts/authorize"
   560.947 D | [launcher.task.net.upload]: "{77932074-e6fa-4814-905a-8629247907e9}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   561.606 C | [launcher.task.net.upload]: "{77932074-e6fa-4814-905a-8629247907e9}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   561.607 C | [launcher.task.net.upload]: "{77932074-e6fa-4814-905a-8629247907e9}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   561.607 D | [launcher.task.net.upload]: "{77932074-e6fa-4814-905a-8629247907e9}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   561.789 D | [launcher.task.net.upload]: "{4389e22d-314e-4502-951f-71d8a3fb5bc3}" Request succeeded: "https://xsts.auth.xboxlive.com/xsts/authorize"
   561.790 D | Parsing "Xbox" :
   561.790 D | "Xbox" is valid.
   561.790 D | AuthFlow: "Getting authorization to access Mojang services."
   561.790 D | Getting authorization token for  "rp://api.minecraftservices.com/"
   561.791 D | [launcher.task.net.upload]: "{8bf441e5-ea0a-41ab-b7ab-0874756fe17e}" Running  "https://xsts.auth.xboxlive.com/xsts/authorize"
   562.140 D | [launcher.task.net.upload]: "{8bf441e5-ea0a-41ab-b7ab-0874756fe17e}" Request succeeded: "https://xsts.auth.xboxlive.com/xsts/authorize"
   562.140 D | Parsing "Mojang" :
   562.140 D | "Mojang" is valid.
   562.140 D | AuthFlow: "Accessing Mojang services."
   562.141 D | Getting Minecraft access token...
   562.141 D | [launcher.task.net.upload]: "{d3d59b17-cf50-4617-9cbf-e6fc92b105c7}" Running  "https://api.minecraftservices.com/launcher/login"
   563.910 D | [launcher.task.net.upload]: "{d3d59b17-cf50-4617-9cbf-e6fc92b105c7}" Request succeeded: "https://api.minecraftservices.com/launcher/login"
   563.910 D | Parsing Mojang response...
   563.910 D | Mojang response is valid.
   563.910 D | AuthFlow: "Fetching Xbox profile."
   563.911 D | Getting Xbox profile...
   565.206 D | AuthFlow: "Determining game ownership."
   565.206 D | Getting entitlements...
   565.928 D | Parsing Minecraft entitlements...
   565.929 D | AuthFlow: "Fetching the Minecraft profile."
   566.207 D | Parsing Minecraft profile...
   566.208 D | AuthFlow: "Getting skin."
   566.947 D | [launcher.task.net.upload]: "{0f170fb6-730b-476b-8cb9-0b23bc90c32e}" Running  "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   567.402 C | [launcher.task.net.upload]: "{0f170fb6-730b-476b-8cb9-0b23bc90c32e}" Failed "https://login.microsoftonline.com/consumers/oauth2/v2.0/token" with reason QNetworkReply::ProtocolInvalidOperationError
   567.402 C | [launcher.task.net.upload]: "{0f170fb6-730b-476b-8cb9-0b23bc90c32e}" HTTP Status 400 ;error "Error transferring https://login.microsoftonline.com/consumers/oauth2/v2.0/token - server replied: "
   567.402 D | [launcher.task.net.upload]: "{0f170fb6-730b-476b-8cb9-0b23bc90c32e}" Request failed in previous step: "https://login.microsoftonline.com/consumers/oauth2/v2.0/token"
   567.635 D | Inserting account at index 0
   567.636 D | Writing account list to "accounts.json"
   567.636 D | Building JSON data structure.
   567.636 D | Building account array.
   567.636 D | Writing account list to file.
   567.641 D | Saved account list to "accounts.json"
   567.644 W | dataChanged() called with an invalid index range:
    topleft: QModelIndex(-1,-1,0x0,QObject(0x0))
    bottomRight:QModelIndex(-1,-1,0x0,QObject(0x0))
   567.644 D | Writing account list to "accounts.json"
   567.644 D | Building JSON data structure.
   567.644 D | Building account array.
   567.645 D | Writing account list to file.
   567.654 D | Saved account list to "accounts.json"
   576.549 D | Paged dialog close requested
   576.549 D | Sorting icon list...
   576.551 D | Detecting proxy settings...
   576.551 D | Using no proxy is an option!
   576.551 D | Paged dialog close approved
   576.551 D | Paged dialog geometry saved
   576.590 D | Discovering instances in "/home/chaos/.local/share/PrismLauncher/instances"
   576.590 D | Found instance ID "Latest"
   576.590 D | Should keep and soft-reload "Latest"
   580.219 W | beginResetModel called on VersionProxyModel(0x5555b326aca0) without calling endResetModel first
   580.219 W | beginResetModel called on VersionBasicModel(0x5555b3027a00) without calling endResetModel first
   580.219 W | beginResetModel called on AllVersionProxyModel(0x5555b3027a20) without calling endResetModel first
   580.221 W | endResetModel called on VersionProxyModel(0x5555b326aca0) without calling beginResetModel first
   580.221 W | endResetModel called on VersionBasicModel(0x5555b3027a00) without calling beginResetModel first
   580.221 W | endResetModel called on AllVersionProxyModel(0x5555b3027a20) without calling beginResetModel first
   580.239 W | The ftb app setings doesn't exist.
   580.247 W | beginResetModel called on VersionProxyModel(0x5555b2c0fa50) without calling endResetModel first
   580.247 W | beginResetModel called on VersionBasicModel(0x5555b28d35c0) without calling endResetModel first
   580.247 W | beginResetModel called on CheckComboModel(0x5555b28d6510) without calling endResetModel first
   580.248 W | endResetModel called on VersionProxyModel(0x5555b2c0fa50) without calling beginResetModel first
   580.248 W | endResetModel called on VersionBasicModel(0x5555b28d35c0) without calling beginResetModel first
   580.248 W | endResetModel called on CheckComboModel(0x5555b28d6510) without calling beginResetModel first
   580.270 W | beginResetModel called on VersionProxyModel(0x5555b2e6bbb0) without calling endResetModel first
   580.270 W | endResetModel called on VersionProxyModel(0x5555b2e6bbb0) without calling beginResetModel first
